name,Composition,Majority composition,Closest competing phase distance,Farthest competing phase distance,Stoichiometry complexity index,Formation energy,Normalized formation energy,Gradient difference,Normalized gradient difference,Decomposition energy,Normalized decomposition energy,Atomic radius ratio,Atomic mass_avg,Electronegativity_avg,Atomic radius_avg,Ionization energy_avg,Electron affinity_avg,Melting temperature_avg,Boiling temperature_avg,Density_avg,Latent heat_avg,Atomic number_avg,Mendeleev number_avg,Periodic table row_avg,Periodic table column_avg,Molar volume_avg,Valence electrons_avg,Valence electrons s_avg,Valence electrons p_avg,Valence electrons d_avg,Valence electrons f_avg,Unfilled electrons s_avg,Unfilled electrons p_avg,Unfilled electrons d_avg,Unfilled electrons f_avg,Lattice average_avg,Lattice sdev_avg,Angle sdev_avg,Atomic mass_max,Electronegativity_max,Atomic radius_max,Ionization energy_max,Electron affinity_max,Melting temperature_max,Boiling temperature_max,Density_max,Latent heat_max,Atomic number_max,Mendeleev number_max,Periodic table row_max,Periodic table column_max,Molar volume_max,Valence electrons_max,Valence electrons s_max,Valence electrons p_max,Valence electrons d_max,Valence electrons f_max,Unfilled electrons s_max,Unfilled electrons p_max,Unfilled electrons d_max,Unfilled electrons f_max,Lattice average_max,Lattice sdev_max,Angle sdev_max,Atomic mass_min,Electronegativity_min,Atomic radius_min,Ionization energy_min,Electron affinity_min,Melting temperature_min,Boiling temperature_min,Density_min,Latent heat_min,Atomic number_min,Mendeleev number_min,Periodic table row_min,Periodic table column_min,Molar volume_min,Valence electrons_min,Valence electrons s_min,Valence electrons p_min,Valence electrons d_min,Valence electrons f_min,Unfilled electrons s_min,Unfilled electrons p_min,Unfilled electrons d_min,Unfilled electrons f_min,Lattice average_min,Lattice sdev_min,Angle sdev_min,Atomic mass_dif,Electronegativity_dif,Atomic radius_dif,Ionization energy_dif,Electron affinity_dif,Melting temperature_dif,Boiling temperature_dif,Density_dif,Latent heat_dif,Atomic number_dif,Mendeleev number_dif,Periodic table row_dif,Periodic table column_dif,Molar volume_dif,Valence electrons_dif,Valence electrons s_dif,Valence electrons p_dif,Valence electrons d_dif,Valence electrons f_dif,Unfilled electrons s_dif,Unfilled electrons p_dif,Unfilled electrons d_dif,Unfilled electrons f_dif,Lattice average_dif,Lattice sdev_dif,Angle sdev_dif,Melting,CommonPair,Congruency
URu3,0.75,0.25,0.25,0.75,4,-0.323850644,1,1.727203435,5.333333334,0.323850644,-1,1.15942029,135.332225,1.995,215.25,7.06925,0.05525,2307.25,4418.25,13.8125,22.775,56,47,5.5,11.5,9.25E-06,7.5,2,0,4.5,1,0,6,5.5,13,0.3645675,0.068212491,12.99038106,238.0289,2.2,240,7.361,0.307,2607,4423,18.95,25.7,92,56,7,22,1.25E-05,8,2,0,6,4,0,6,10,14,0.489,0.090949988,17.32050808,101.1,1.38,207,6.194,-0.7,1408,4404,12.1,14,44,20,5,8,8.17E-06,6,2,0,0,0,0,6,4,10,0.32309,6.80E-17,0,136.9289,0.82,33,1.167,1.007,1199,19,6.85,11.7,48,36,2,14,4.33E-06,2,0,0,6,4,0,0,6,4,0.16591,0.090949988,17.32050808,,,
VRu,0.5,0,0.166666667,0.5,2,-0.25233698,0.800858293,0.128196743,0.406866345,0.016024593,-0.050858293,1.156424581,76.02075,1.915,193,7.0535,-0.3465,2395,4051.5,9.05,24.25,33.5,51,4.5,6.5,8.26E-06,6.5,2,0,4.5,0,0,6,5.5,14,0.313045,0.045474994,8.66025404,101.1,2.2,207,7.361,0.307,2607,4423,12.1,25.7,44,56,5,8,8.34E-06,8,2,0,6,0,0,6,7,14,0.32309,0.090949988,17.32050808,50.9415,1.63,179,6.746,-1,2183,3680,6,22.8,23,46,4,5,8.17E-06,5,2,0,3,0,0,6,4,14,0.303,0,0,50.1585,0.57,28,0.615,1.307,424,743,6.1,2.9,21,10,1,3,1.70E-07,3,0,0,3,0,0,0,3,0,0.02009,0.090949988,17.32050808,,,
V2Ru,0.333333333,0.166666667,0.083333333,0.166666667,3,-0.315083183,1,0.645405966,2.04836691,0.035855887,-0.113798162,1.156424581,67.66099998,1.82,188.3333333,6.951,-0.564333334,2324.333333,3927.666666,8.033333331,23.76666667,29.99999999,49.33333333,4.333333333,5.999999999,8.28E-06,5.999999999,2,0,3.999999999,0,0,6,6.000000001,14,0.309696667,0.030316663,5.773502688,101.1,2.2,207,7.361,0.307,2607,4423,12.1,25.7,44,56,5,8,8.34E-06,8,2,0,6,0,0,6,7,14,0.32309,0.090949988,17.32050808,50.9415,1.63,179,6.746,-1,2183,3680,6,22.8,23,46,4,5,8.17E-06,5,2,0,3,0,0,6,4,14,0.303,0,0,50.1585,0.57,28,0.615,1.307,424,743,6.1,2.9,21,10,1,3,1.70E-07,3,0,0,3,0,0,0,3,0,0.02009,0.090949988,17.32050808,,,
V3Ru,0.25,0.25,0.083333333,0.25,4,-0.292672454,0.928873611,0.901761067,2.861977775,0.056360067,-0.17887361,1.156424581,63.481125,1.7725,186,6.89975,-0.67325,2289,3865.75,7.525,23.525,28.25,48.5,4.25,5.75,8.30E-06,5.75,2,0,3.75,0,0,6,6.25,14,0.3080225,0.022737497,4.33012702,101.1,2.2,207,7.361,0.307,2607,4423,12.1,25.7,44,56,5,8,8.34E-06,8,2,0,6,0,0,6,7,14,0.32309,0.090949988,17.32050808,50.9415,1.63,179,6.746,-1,2183,3680,6,22.8,23,46,4,5,8.17E-06,5,2,0,3,0,0,6,4,14,0.303,0,0,50.1585,0.57,28,0.615,1.307,424,743,6.1,2.9,21,10,1,3,1.70E-07,3,0,0,3,0,0,0,3,0,0.02009,0.090949988,17.32050808,,,
Ru3W,0.75,0.25,0.25,0.75,4,-0.064071589,1,0.341715141,5.333333328,0.064071589,-1,1.014492753,121.785,2.24,207.75,7.51575,0.30825,2879,4774.25,13.9,28.025,51.5,54.75,5.25,7.5,8.52E-06,7.5,1.75,0,5.75,3.5,0.25,6,4.25,10.5,0.3214475,0.068212491,12.99038106,183.84,2.36,210,7.98,0.312,3695,5828,19.3,35,74,56,6,8,9.55E-06,8,2,0,6,14,1,6,5,14,0.32309,0.090949988,17.32050808,101.1,2.2,207,7.361,0.307,2607,4423,12.1,25.7,44,51,5,6,8.17E-06,6,1,0,5,0,0,6,4,0,0.31652,0,0,82.74,0.16,3,0.619,0.005,1088,1405,7.2,9.3,30,5,1,2,1.38E-06,2,1,0,1,14,1,0,1,14,0.00657,0.090949988,17.32050808,,,
YRu2,0.666666667,0.166666667,0.333333333,0.380952381,3,-0.305344301,0.926687181,0.852621716,2.587615396,0.151577194,-0.460020515,1.057971015,97.03528,1.873333334,211,6.979666667,0.878201566,2336.333334,4154.666667,9.556666669,20.93333334,42.33333334,41.33333335,5,6.333333335,1.21E-05,6.333333335,2,0,4.333333335,0,0,6,5.666666665,14,0.36012,0.100724528,17.32050808,101.1,2.2,219,7.361,2.0206047,2607,4423,12.1,25.7,44,56,5,8,1.99E-05,8,2,0,6,0,0,6,9,14,0.43418,0.120273608,17.32050808,88.90584,1.22,207,6.217,0.307,1795,3618,4.47,11.4,39,12,5,3,8.17E-06,3,2,0,1,0,0,6,4,14,0.32309,0.090949988,17.32050808,12.19416,0.98,12,1.144,1.7136047,812,805,7.63,14.3,5,44,0,5,1.17E-05,5,0,0,5,0,0,0,5,0,0.11109,0.02932362,0,,,
Y5Ru2,0.285714286,0.214285714,0.035714286,0.380952381,7,-0.329500944,1,0.842551418,2.557053123,0.027511883,-0.083495613,1.057971015,92.38988572,1.5,215.5714286,6.543857143,1.531003357,2027,3848,6.650000002,15.48571429,40.42857143,24.57142858,5,4.42857143,1.65E-05,4.42857143,2,0,2.42857143,0,0,6,7.57142857,14,0.40244,0.111895431,17.32050808,101.1,2.2,219,7.361,2.0206047,2607,4423,12.1,25.7,44,56,5,8,1.99E-05,8,2,0,6,0,0,6,9,14,0.43418,0.120273608,17.32050808,88.90584,1.22,207,6.217,0.307,1795,3618,4.47,11.4,39,12,5,3,8.17E-06,3,2,0,1,0,0,6,4,14,0.32309,0.090949988,17.32050808,12.19416,0.98,12,1.144,1.7136047,812,805,7.63,14.3,5,44,0,5,1.17E-05,5,0,0,5,0,0,0,5,0,0.11109,0.02932362,0,,,
Y3Ru,0.25,0.25,0.035714286,0.25,4,-0.301674507,0.91554975,0.427557798,1.297592027,0.013361181,-0.040549751,1.057971015,91.95438,1.465,216,6.503,1.592203525,1998,3819.25,6.3775,14.975,40.25,23,5,4.25,1.70E-05,4.25,2,0,2.25,0,0,6,7.75,14,0.4064075,0.112942703,17.32050808,101.1,2.2,219,7.361,2.0206047,2607,4423,12.1,25.7,44,56,5,8,1.99E-05,8,2,0,6,0,0,6,9,14,0.43418,0.120273608,17.32050808,88.90584,1.22,207,6.217,0.307,1795,3618,4.47,11.4,39,12,5,3,8.17E-06,3,2,0,1,0,0,6,4,14,0.32309,0.090949988,17.32050808,12.19416,0.98,12,1.144,1.7136047,812,805,7.63,14.3,5,44,0,5,1.17E-05,5,0,0,5,0,0,0,5,0,0.11109,0.02932362,0,,,
YbRu2,0.666666667,0.166666667,0.333333333,0.416666667,3,-0.068296957,1,0.246575369,3.610341951,0.045662105,-0.668581844,1.169082125,125.0833333,1.466666667,218.6666667,6.992,0.250333333,2102.000001,3438.333334,10.36666667,19.70000001,52.66666666,50.33333334,5.333333333,15.99999999,1.42E-05,10.66666666,2,0,4.000000002,4.666666662,0,6,5.999999998,9.333333338,0.372567778,0.108861318,17.32050808,173.05,2.2,242,7.361,0.307,2607,4423,12.1,25.7,70,56,6,32,2.63E-05,16,2,0,6,14,0,6,10,14,0.471523333,0.144683977,17.32050808,101.1,0,207,6.254,0.137,1092,1469,6.9,7.7,44,39,5,8,8.17E-06,8,2,0,0,0,0,6,4,0,0.32309,0.090949988,17.32050808,71.95,2.2,35,1.107,0.17,1515,2954,5.2,18,26,17,1,24,1.81E-05,8,0,0,6,14,0,0,6,14,0.148433333,0.053733989,0,,,
Yb3Ru,0.25,0.25,0.25,0.416666667,4,-0.050928416,0.745690851,0.162029166,2.372421453,0.025317057,-0.370690851,1.169082125,155.0625,0.55,233.25,6.53075,0.1795,1470.75,2207.5,8.2,12.2,63.5,43.25,5.75,26,2.18E-05,14,2,0,1.5,10.5,0,6,8.5,3.5,0.434415,0.13125048,17.32050808,173.05,2.2,242,7.361,0.307,2607,4423,12.1,25.7,70,56,6,32,2.63E-05,16,2,0,6,14,0,6,10,14,0.471523333,0.144683977,17.32050808,101.1,0,207,6.254,0.137,1092,1469,6.9,7.7,44,39,5,8,8.17E-06,8,2,0,0,0,0,6,4,0,0.32309,0.090949988,17.32050808,71.95,2.2,35,1.107,0.17,1515,2954,5.2,18,26,17,1,24,1.81E-05,8,0,0,6,14,0,0,6,14,0.148433333,0.053733989,0,,,
Zn3Ru,0.25,0.25,0.107142857,0.75,4,-0.146457333,1,0.256700949,1.752735379,0.024065714,-0.164318942,1.489208633,74.325,1.7875,156,8.88575,-0.29825,1171.26,1990.75,8.3755,11.9375,33.5,65.75,4.25,11,8.91E-06,11,2,0,9,0,0,6,1,14,0.3377375,0.121529345,17.32050808,101.1,2.2,207,9.394,0.307,2607,4423,12.1,25.7,44,69,5,12,9.16E-06,12,2,0,10,0,0,6,4,14,0.34262,0.131722464,17.32050808,65.4,1.65,139,7.361,-0.5,692.68,1180,7.134,7.35,30,56,4,8,8.17E-06,8,2,0,6,0,0,6,0,14,0.32309,0.090949988,17.32050808,35.7,0.55,68,2.033,0.807,1914.32,3243,4.966,18.35,14,13,1,4,9.90E-07,4,0,0,4,0,0,0,4,0,0.01953,0.040772476,0,,,
Zn6Ru,0.142857143,0.357142857,0.107142857,0.142857143,7,-0.139876136,0.955064066,0.917708446,6.26604641,0.056186231,-0.383635494,1.489208633,70.50000001,1.728571429,148.7142857,9.103571428,-0.384714286,966.154286,1643.285715,7.843428572,9.971428574,32,67.14285714,4.142857143,11.42857143,9.02E-06,11.42857143,2,0,9.428571428,0,0,6,0.571428572,14,0.33983,0.125897825,17.32050808,101.1,2.2,207,9.394,0.307,2607,4423,12.1,25.7,44,69,5,12,9.16E-06,12,2,0,10,0,0,6,4,14,0.34262,0.131722464,17.32050808,65.4,1.65,139,7.361,-0.5,692.68,1180,7.134,7.35,30,56,4,8,8.17E-06,8,2,0,6,0,0,6,0,14,0.32309,0.090949988,17.32050808,35.7,0.55,68,2.033,0.807,1914.32,3243,4.966,18.35,14,13,1,4,9.90E-07,4,0,0,4,0,0,0,4,0,0.01953,0.040772476,0,,,
ZrRu,0.5,0,0.5,0.5,2,-0.643027745,1,2.57211098,4,0.643027745,-1,1.112903226,96.16,1.765,196.5,6.9975,1.835294,2367.5,4552.5,9.31,23.35,42,50,5,6,1.11E-05,6,2,0,4,0,0,6,6,14,0.355193334,0.100871753,17.32050808,101.1,2.2,207,7.361,3.363588,2607,4682,12.1,25.7,44,56,5,8,1.40E-05,8,2,0,6,0,0,6,8,14,0.387296667,0.110793517,17.32050808,91.22,1.33,186,6.634,0.307,2128,4423,6.52,21,40,44,5,4,8.17E-06,4,2,0,2,0,0,6,4,14,0.32309,0.090949988,17.32050808,9.88,0.87,21,0.727,3.056588,479,259,5.58,4.7,4,12,0,4,5.83E-06,4,0,0,4,0,0,0,4,0,0.064206667,0.019843529,0,,,
SbS2,0.666666667,0.166666667,0.066666667,0.333333333,3,-0.387042603,0.90090873,0.522563518,1.216357144,0.029031307,-0.067575397,1.144444444,61.96666664,2.403333334,188.6666667,9.786666667,-0.079286667,560.1666665,1098.5,3.606333332,7.719999994,27.66666666,87,3.666666666,15.66666667,1.70E-05,5.666666667,2,3.666666667,3.33333333,0,0,2.333333333,6.66666667,14,0.935364444,0.138933988,7.971282713,121.76,2.58,206,10.36,0.56214,903.78,1860,6.685,19.7,51,88,5,16,1.82E-05,6,2,4,10,0,0,3,10,14,1.071533333,0.402159104,17.32050808,32.07,2.05,180,8.64,-0.4,388.36,717.75,2.067,1.73,16,85,3,15,1.64E-05,5,2,3,0,0,0,2,0,14,0.663026667,0.00732143,3.296670037,89.69,0.53,26,1.72,0.96214,515.42,1142.25,4.618,17.97,35,3,2,1,1.80E-06,1,0,1,10,0,0,1,10,0,0.408506666,0.394837674,14.02383804,,,
Sb2S3,0.6,0.1,0.066666667,0.6,5,-0.429613556,1,1.354586885,3.153035713,0.081275213,-0.189182144,1.144444444,67.946,2.368,190.4,9.672,-0.015144,594.528,1174.65,3.9142,8.918,30,86.8,3.8,15.6,1.71E-05,5.6,2,3.6,4,0,0,2.4,6,14,0.908130667,0.1652565,8.906205254,121.76,2.58,206,10.36,0.56214,903.78,1860,6.685,19.7,51,88,5,16,1.82E-05,6,2,4,10,0,0,3,10,14,1.071533333,0.402159104,17.32050808,32.07,2.05,180,8.64,-0.4,388.36,717.75,2.067,1.73,16,85,3,15,1.64E-05,5,2,3,0,0,0,2,0,14,0.663026667,0.00732143,3.296670037,89.69,0.53,26,1.72,0.96214,515.42,1142.25,4.618,17.97,35,3,2,1,1.80E-06,1,0,1,10,0,0,1,10,0,0.408506666,0.394837674,14.02383804,,,
Sc2S3,0.6,0.1,0.1,0.4,5,-2.091717972,1,5.9702835,2.854248794,0.47762268,-0.228339904,1.172222222,37.224364,2.092,192.4,8.8404,0.5908418,958.616,1674.25,2.4362,7.438,18,57.2,3.4,10.8,1.59E-05,4.8,2,2.4,0.4,0,0,3.6,9.6,14,0.800676,0.048761072,8.906205254,44.95591,2.58,211,10.36,2.0771045,1814,3109,2.99,16,21,88,4,16,1.64E-05,6,2,4,1,0,0,6,10,14,1.071533333,0.110920534,17.32050808,32.07,1.36,180,6.561,-0.4,388.36,717.75,2.067,1.73,16,11,3,3,1.51E-05,3,2,0,0,0,0,2,9,14,0.39439,0.00732143,3.296670037,12.88591,1.22,31,3.799,2.4771045,1425.64,2391.25,0.923,14.27,5,77,1,13,1.30E-06,3,0,4,1,0,0,4,1,0,0.677143333,0.103599104,14.02383804,,,
ScS,0.5,0,0.1,0.5,2,-2.017619115,0.964575121,3.29424966,1.574901447,0.274520805,-0.131241787,1.172222222,38.512955,1.97,195.5,8.4605,0.83855225,1101.18,1913.375,2.5285,8.865,18.5,49.5,3.5,9.5,1.58E-05,4.5,2,2,0.5,0,0,4,9.5,14,0.732961667,0.059120982,10.30858906,44.95591,2.58,211,10.36,2.0771045,1814,3109,2.99,16,21,88,4,16,1.64E-05,6,2,4,1,0,0,6,10,14,1.071533333,0.110920534,17.32050808,32.07,1.36,180,6.561,-0.4,388.36,717.75,2.067,1.73,16,11,3,3,1.51E-05,3,2,0,0,0,0,2,9,14,0.39439,0.00732143,3.296670037,12.88591,1.22,31,3.799,2.4771045,1425.64,2391.25,0.923,14.27,5,77,1,13,1.30E-06,3,0,4,1,0,0,4,1,0,0.677143333,0.103599104,14.02383804,,,
Se3S2,0.4,0.1,0.4,0.6,5,-0.033498282,1,0.139576175,4.166666667,0.033498282,-1,1.055555556,60.21,2.562,186,9.9952,0.581468,451.534,861.9,3.7122,3.932,26.8,88.6,3.6,16,1.64E-05,6,2,4,6,0,0,2,4,14,0.702333333,0.023276705,11.71097286,78.97,2.58,190,10.36,1.23578,493.65,958,4.809,5.4,34,89,4,16,1.64E-05,6,2,4,10,0,0,2,10,14,1.071533333,0.033913555,17.32050808,32.07,2.55,180,9.752,-0.4,388.36,717.75,2.067,1.73,16,88,3,16,1.64E-05,6,2,4,0,0,0,2,0,14,0.4562,0.00732143,3.296670037,46.9,0.03,10,0.608,1.63578,105.29,240.25,2.742,3.67,18,1,1,0,0,0,0,0,10,0,0,0,10,0,0.615333333,0.026592125,14.02383804,,,
SiS2,0.666666667,0.166666667,0.333333333,0.666666667,3,-0.861061924,1,3.87477866,4.500000002,0.861061924,-1,1.166666667,30.74166667,2.353333334,190,9.624000001,-0.666666666,821.2399996,1657.833332,2.154533333,17.88666665,15.33333333,84.66666667,3,15.33333333,1.50E-05,5.333333334,2,3.333333334,0,0,0,2.666666666,10,14,0.895385556,0.004880953,2.197780026,32.07,2.58,210,10.36,-0.4,1687,3538,2.3296,50.2,16,88,3,16,1.64E-05,6,2,4,0,0,0,4,10,14,1.071533333,0.00732143,3.296670037,28.085,1.9,180,8.152,-1.2,388.36,717.75,2.067,1.73,14,78,3,14,1.21E-05,4,2,2,0,0,0,2,10,14,0.54309,0,0,3.985,0.68,30,2.208,0.8,1298.64,2820.25,0.2626,48.47,2,10,0,2,4.30E-06,2,0,2,0,0,0,2,0,0,0.528443333,0.00732143,3.296670037,,,
SmS2,0.666666667,0.166666667,0.066666667,0.333333333,3,-1.934439055,0.861628672,1.143463559,0.509316117,0.063525754,-0.02829534,1.272222222,71.51333329,2.11,196.3333333,8.788000002,-0.21846,707.9066663,1167.5,3.884666665,4.019999998,31.33333332,66.33333336,3.999999999,18.66666666,1.77E-05,6.666666666,1.666666667,2.666666668,0,2.333333331,0.333333333,3.333333332,10,11.66666667,1.086488889,0.440376261,7.971282713,150.4,2.58,229,10.36,0.14462,1347,2067,7.52,8.6,62,88,6,24,2.04E-05,8,2,4,0,7,1,6,10,14,1.1164,1.306485924,17.32050808,32.07,1.17,180,5.644,-0.4,388.36,717.75,2.067,1.73,16,23,3,16,1.64E-05,6,1,0,0,0,0,2,10,7,1.071533333,0.00732143,3.296670037,118.33,1.41,49,4.716,0.54462,958.64,1349.25,5.453,6.87,46,65,3,8,4.00E-06,2,1,4,0,7,1,4,0,7,0.044866667,1.299164494,14.02383804,,,
Sm2S3,0.6,0.1,0.066666667,0.1,5,-2.245095964,1,5.402456302,2.406336472,0.216098253,-0.096253459,1.272222222,79.402,2.016,199.6,8.4736,-0.182152,771.816,1257.45,4.2482,4.478,34.4,62,4.2,19.2,1.80E-05,6.8,1.6,2.4,0,2.8,0.4,3.6,10,11.2,1.08948,0.526987228,8.906205254,150.4,2.58,229,10.36,0.14462,1347,2067,7.52,8.6,62,88,6,24,2.04E-05,8,2,4,0,7,1,6,10,14,1.1164,1.306485924,17.32050808,32.07,1.17,180,5.644,-0.4,388.36,717.75,2.067,1.73,16,23,3,16,1.64E-05,6,1,0,0,0,0,2,10,7,1.071533333,0.00732143,3.296670037,118.33,1.41,49,4.716,0.54462,958.64,1349.25,5.453,6.87,46,65,3,8,4.00E-06,2,1,4,0,7,1,4,0,7,0.044866667,1.299164494,14.02383804,,,
